datetime,username,channel,message
2022-04-26T11:11:07.134900,nemfin1,#thebausffs,faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR
2022-04-26T11:11:06.545697,legoenthusiast,#xqcow,People are so worreid about other chatters it's unreal
2022-04-26T11:11:06.702143,rbp_lol,#thebausffs,i assume they forgot to swap
2022-04-26T11:11:05.087293,savilan,#thebausffs,kaisa incident
2022-04-26T11:11:05.243860,tjessi1208,#thebausffs,watch her be better than you
2022-04-26T11:11:05.400337,predetorajes,#thebausffs,"""I will carry"""
2022-04-26T11:11:05.400527,tomatocookie,#thebausffs,GIGACHAD I will carry
2022-04-26T11:11:05.746537,pottupena123,#thebausffs,DESPAIR LAST GAME DESPAIR
2022-04-26T11:11:05.902999,syb17,#thebausffs,!opgg
2022-04-26T11:11:05.903157,sk0gh,#thebausffs,forsen
2022-04-26T11:11:06.059593,moobot,#thebausffs,@syb17 https://www.op.gg/summoners/kr/Baus borpaSpin
2022-04-26T11:11:06.059753,peped_,#thebausffs,Clueless
2022-04-26T11:11:06.216150,trutlord,#thebausffs,faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR
2022-04-26T11:11:06.216310,aramabra,#thebausffs,CAN WIN
2022-04-26T11:11:06.216433,tooshortttt,#thebausffs,Clueless
2022-04-26T11:11:06.216556,shinoo_,#thebausffs,leTroll WHY DO I GET TRAGET INTED
2022-04-26T11:11:06.388861,angelkillerpt,#thebausffs,personal int
2022-04-26T11:11:06.545519,faysal_abuse,#thebausffs,PRANK
2022-04-26T11:11:03.068611,lebabouinsal3,#thebausffs,Kaisa jgl is oP
2022-04-26T11:11:03.246391,obbraa,#thebausffs,Surely
2022-04-26T11:11:03.826754,nunoadiogo,#thebausffs,poor guy omegal
2022-04-26T11:11:00.121351,mesium,#thebausffs,personal int Corpa
2022-04-26T11:11:00.277834,waseteye,#thebausffs,INT LIST
2022-04-26T11:11:00.277983,tomatocookie,#thebausffs,paid actor leTroll
2022-04-26T11:11:00.540526,wildnessoverload,#thebausffs,new meta
2022-04-26T11:11:00.697149,skiidoodlez,#thebausffs,LUL LUL LUL LUL LUL
2022-04-26T11:11:00.697318,hornyraichy,#thebausffs,personnal INT LUL
2022-04-26T11:11:00.853711,ndr2004,#thebausffs,?
2022-04-26T11:11:02.172988,br0m1ke,#thebausffs,faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR
2022-04-26T11:11:02.329528,sightstoneward,#thebausffs,hes Madge for sure OMEGALUL
2022-04-26T11:11:02.329689,scuffed1v9,#thebausffs,Faker sends his regards
2022-04-26T11:11:02.486314,incarious,#thebausffs,targeted int
2022-04-26T11:11:02.486554,thefurqan,#xqcow,15:43 egsbot: Okayeg 💢 thefurqan wanted steal 🥚 from O󠀀szuv but slipped on juice 🍹
2022-04-26T11:11:02.677148,m4st3rl1m,#thebausffs,Clueless
2022-04-26T11:11:02.912183,frosch000,#thebausffs,aker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR
2022-04-26T11:23:50.866609,verredetrop,#thebausffs,@M1kyx BatChest
2022-04-26T11:23:51.023187,jefmans,#thebausffs,YUMP
2022-04-26T11:23:51.023238,dannyyyyp,#thebausffs,PPOGO
2022-04-26T11:23:51.023249,sussytrox,#thebausffs,PPogo
2022-04-26T11:23:51.023259,lraygnor,#thebausffs,PPog
2022-04-26T11:23:51.023271,daarkinxx,#thebausffs,@M1kyx Good luck in the split <3
2022-04-26T11:23:51.023281,stickztheflow,#thebausffs,Ppogo
2022-04-26T11:23:51.179728,artimist34,#thebausffs,catJAM
2022-04-26T11:23:51.381286,hicarto,#thebausffs,gaming chair diff
2022-04-26T11:23:54.023411,teamgargas,#thebausffs,PPogo
2022-04-26T11:23:55.630468,chiminie10,#thebausffs,Faker is streaming
2022-04-26T11:23:55.917816,pepelaugh_clap,#thebausffs,PogoO
2022-04-26T11:23:56.074395,albaniansexmachine,#thebausffs,PPogo
2022-04-26T11:23:56.074478,boringbricck,#thebausffs,PPogo
2022-04-26T11:23:56.074497,iym26xy4u,#thebausffs,!ban
2022-04-26T11:23:56.344207,dannyyyyp,#thebausffs,PPogo
2022-04-26T11:23:56.980062,streamelements,#thebausffs,iym26xy4u has been permanently banned from the shat Sadge
2022-04-26T11:23:57.215711,littleteaow,#xqcow,!roulette 66
2022-04-26T11:23:57.372289,alenka293,#thebausffs,PPogo
2022-04-26T11:23:57.528827,schnozebot,#xqcow,ACTION LittleTeaOW lost 66 points in roulette and now has 6416 points! xqcSmash
2022-04-26T11:23:57.528876,mohammaddn1,#thebausffs,PPogo
2022-04-26T11:23:58.681315,lraygnor,#thebausffs,PPogo
2022-04-26T11:23:58.838240,vadikus007,#thebausffs,lets fucking GOOO
2022-04-26T11:23:58.994815,bigbelly42,#thebausffs,cull dopamine soon Pog
2022-04-26T11:23:59.262727,dub_joe,#xqcow,!roulette 20
2022-04-26T11:23:59.439998,schnozebot,#xqcow,ACTION duB_Joe lost 20 points in roulette and now has 1095 points! xqcSmash
2022-04-26T11:23:54.673784,alexsols,#thebausffs,Some high elo player was convinced that akshan gained more damage from sorc boots thanks to his magic dmg passive. But this is actually  false.
2022-04-26T11:23:54.830312,1comegetsome,#thebausffs,YEPJAM
2022-04-26T11:23:55.473730,marinsuwu,#thebausffs,PPogo
2022-04-26T11:23:52.624505,bottomliness,#thebausffs,PPogo
2022-04-26T11:23:53.049860,boblobber,#thebausffs,MOVE IT ALL AROUND
2022-04-26T11:23:53.206423,sightstoneward,#thebausffs,PPogo
2022-04-26T11:23:53.206477,salladbarn,#thebausffs,TriDance TriDance TriDance TriDance
2022-04-26T11:23:53.550704,heinzelmenzel,#thebausffs,PPogo
2022-04-26T11:23:54.180049,cloudzzdbd,#xqcow,wirezs how you feeling about ow2
2022-04-26T11:23:54.336588,7adrianchase7,#thebausffs,PPogo
2022-04-26T11:23:54.517205,shytaa,#thebausffs,@EmoteAbuser Starege ?
2022-04-26T11:07:55.901109,xd0m1,#thebausffs,pagging pagman
2022-04-26T11:07:56.062111,vysnevsky,#thebausffs,how to counter sion
2022-04-26T11:07:56.218752,robby___123,#thebausffs,PagMan
2022-04-26T11:07:56.218954,tulwio,#thebausffs,FIORA ANGLE FIORA ANGLE FIORA ANGLE FIORA ANGLE FIORA ANGLE FIORA ANGLE FIORA ANGLE FIORA ANGLE FIORA ANGLE
2022-04-26T11:07:56.219091,jaybreeze009,#thebausffs,Jebaited
2022-04-26T11:07:56.375339,shakerjaco,#thebausffs,fiora time Corpa
2022-04-26T11:07:56.375493,leodebeer,#thebausffs,lolSinged
2022-04-26T11:07:56.375620,eldeathcube,#thebausffs,fiora it is
2022-04-26T11:07:56.628722,baron_ellie,#thebausffs,Pog Unbanned
2022-04-26T11:07:48.862734,jeroenmeus44,#thebausffs,can u explain everything in great detail again i just tuned in
2022-04-26T11:07:49.019424,xd0m1,#thebausffs,pagging pagman u r
2022-04-26T11:07:49.176022,n00b_except_faker,#thebausffs,ZEUS BatChest
2022-04-26T11:07:49.332610,germanriper,#thebausffs,And what’s about your German friend Yamato. Is he still banned?
2022-04-26T11:07:49.332762,sightstoneward,#thebausffs,enemy team has baus PagMan
2022-04-26T11:07:49.332892,eeyos,#thebausffs,SION
2022-04-26T11:07:49.553398,milkmyta1nt,#thebausffs,can int?
2022-04-26T11:07:49.787602,fluffyizuna,#thebausffs,Sadge PianoTime .
2022-04-26T11:07:56.855340,tkxc,#thebausffs,FIora angle?
2022-04-26T11:07:57.011973,xd0m1,#thebausffs,pagman
2022-04-26T11:07:57.012186,western_tv,#thebausffs,lolSinged SINGED ANGLE lolSinged SINGED ANGLE lolSinged SINGED ANGLE
2022-04-26T11:07:57.168609,asstartime,#thebausffs,Tssk SION
2022-04-26T11:07:57.168800,hehuu,#thebausffs,Rainge
2022-04-26T11:07:57.168943,cottonbalzz,#thebausffs,GOOD SOMGS
2022-04-26T11:07:57.169065,ink_horror,#thebausffs,i have a question
2022-04-26T11:07:57.325215,dalavareuw,#thebausffs,What is the reason to get locked? @Thebausffs
2022-04-26T11:07:57.325416,saturnv2,#thebausffs,fiora
2022-04-26T11:07:57.481819,enriketamina,#thebausffs,fIORA TIME
2022-04-26T11:07:57.482006,droggellord,#thebausffs,BatChest I KAPPA EVERYTHING BatChest I KAPPA EVERYTHING BatChest I KAPPA EVERYTHING BatChest I KAPPA EVERYTHING BatChest I KAPPA EVERYTHING BatChest I KAPPA EVERYTHING BatChest I KAPPA EVERYTHING BatChest I KAPPA EVERYTHING BatChest I KAPPA EVERYTHING
2022-04-26T11:07:57.482127,denshi_bunny,#thebausffs,pianomaan
2022-04-26T11:07:57.642448,nasangg,#thebausffs,fiora Pog
2022-04-26T11:07:57.798974,based_one,#thebausffs,singedPls
2022-04-26T11:07:57.799134,hoyhoyas,#thebausffs,KR SION monkaU
2022-04-26T11:07:50.969188,icybiscuit1412,#thebausffs,FIORA
2022-04-26T11:07:50.969374,nobo789,#thebausffs,fiora angle leTroll
2022-04-26T11:07:50.969507,dnepropetrovsk,#thebausffs,"no such thing as a bad game, always int"
2022-04-26T11:07:51.125908,militantechoripanero,#thebausffs,<3
2022-04-26T11:07:51.282539,western_tv,#thebausffs,lolSinged
2022-04-26T11:07:51.439162,likeclockwork_,#thebausffs,vs sion Pog
2022-04-26T11:07:51.439339,hydrago72,#thebausffs,YAX ANGME PauseChamp
2022-04-26T11:07:51.595730,dewku,#thebausffs,lolSinged
2022-04-26T11:07:51.595975,crazynxis,#thebausffs,is this the fiora game @Thebausffs
2022-04-26T11:07:51.596124,b0rlng,#thebausffs,take DivineDespair
2022-04-26T11:07:51.596253,andyko2529,#thebausffs,SadgeJAM GuitarTime SadgeJAM GuitarTime SadgeJAM GuitarTime
2022-04-26T11:07:51.596375,utilityprop,#thebausffs,faker hard carried
2022-04-26T11:07:51.596463,yellowjesus_,#thebausffs,title OMGALOL
2022-04-26T11:07:51.753404,qw3rtin,#thebausffs,@thebausffs on what do you use dematerializer??
2022-04-26T11:07:51.753591,meiionnin,#thebausffs,sion incident
2022-04-26T11:07:51.753764,sneakybae,#thebausffs,lolSinged
2022-04-26T11:07:51.753922,mrshotergamer,#thebausffs,KKonaSmile
2022-04-26T11:07:57.955716,karrbonkel,#thebausffs,WHAT
2022-04-26T11:07:57.955879,sapr0ling,#thebausffs,lolSinged
2022-04-26T11:07:58.112306,abilitytogoeven,#thebausffs,lolSinged ITS TIME
2022-04-26T11:07:58.269006,hicarto,#thebausffs,Fiora
2022-04-26T11:07:58.269276,deadmoonlight,#thebausffs,Stream sniper
2022-04-26T11:07:58.269484,doomboxing,#thebausffs,Fiora Pog
2022-04-26T11:07:58.425536,midwaystar,#thebausffs,lolSinged ITS TIME
2022-04-26T11:07:58.425719,oussama0002,#thebausffs,it's time lolSinged it's time lolSinged it's time lolSinged it's time lolSinged it's time lolSinged it's time lolSinged it's time lolSinged it's time lolSinged it's time lolSinged
2022-04-26T11:07:58.425851,lasty03,#thebausffs,lolSinged
2022-04-26T11:07:58.425971,xd0m1,#thebausffs,pagging
2022-04-26T11:07:58.426188,lexipisgood,#thebausffs,ReallyMad my champ
2022-04-26T11:07:58.583089,matit28,#thebausffs,lolSinged CHILLS
2022-04-26T11:07:58.583247,cheps_,#thebausffs,fiora lfg
2022-04-26T11:07:58.752298,sumdumfrak,#thebausffs,lolSinged ITS TIME
2022-04-26T11:07:52.875219,akishiiiiii,#thebausffs,JAJA DIFF
2022-04-26T11:07:55.117824,saugemini,#thebausffs,Time to style on the Sion Kappa
2022-04-26T11:07:55.274549,greedyli,#thebausffs,abuse sion matchup and go ap
2022-04-26T11:07:55.431127,mackanxd1,#thebausffs,@Bicmexwow you a baus fan POGGERS
2022-04-26T11:07:55.431320,qqandiwillfeed,#thebausffs,0/18 FAKER THIS SION CAN DO BETTER
2022-04-26T11:07:55.587708,prometheus_lives,#thebausffs,uh oh
2022-04-26T11:07:55.744265,inavi01,#thebausffs,FeelsStrongMan <3
2022-04-26T11:07:55.744418,x_gordo,#thebausffs,KLED TIME
2022-04-26T11:07:55.744539,miufia,#thebausffs,gwen angle PagWoman
2022-04-26T11:07:55.900957,kayxed,#thebausffs,FIORA
2022-04-26T11:07:54.961148,western_tv,#thebausffs,lolSinged SINGED ANGLE
2022-04-26T11:07:52.875374,hejjjaghetermax,#thebausffs,ire time
2022-04-26T11:07:53.031817,secretagentlolz,#thebausffs,we shillin now :)
2022-04-26T11:07:53.031990,tmosuyo,#thebausffs,lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME
2022-04-26T11:07:53.259017,onsaleper,#thebausffs,Fiora time?
2022-04-26T11:07:53.415710,pika_shoe,#xqcow,!lastseen xqcow
2022-04-26T11:07:53.581086,baggoskilled,#thebausffs,NOONE EVER SAY THAT
2022-04-26T11:07:53.737703,schnozebot,#xqcow,"pika_shoe, xQcOW was last seen 2 hours and 5 minutes ago, and last active 10 hours and 1 minute ago."
2022-04-26T11:07:53.737862,nicolas_dubuc_2,#thebausffs,wordle?
2022-04-26T11:07:53.894276,igazicokeiz_,#thebausffs,!song
2022-04-26T11:07:53.894461,aleaon_,#thebausffs,GP Pog
2022-04-26T11:07:53.894596,ljubimeuguzu,#thebausffs,lolSinged
2022-04-26T11:07:54.235710,streamelements,#thebausffs,"I don't fking know, shazam or something you lazy fuck WeirdChamp"
2022-04-26T11:07:54.392344,sumdumfrak,#thebausffs,lolSinged
2022-04-26T11:07:54.621214,aeryscorch,#thebausffs,lolSinged ITS TINE
2022-04-26T11:07:54.777776,phalanxus,#thebausffs,lolSinged Its time
2022-04-26T11:07:51.910219,positive_friend,#thebausffs,But he didn’t report you so is an ok I think. Still surviving
2022-04-26T11:07:52.066730,adsente,#thebausffs,Fiora time
2022-04-26T11:07:52.066914,mojanga,#thebausffs,Fiora time
2022-04-26T11:07:52.405417,zergling07,#thebausffs,@thebausffs XQC watched your ban yesterday in front of 140k people
2022-04-26T11:07:52.562090,liamhuve,#thebausffs,Sadge
2022-04-26T11:07:52.562256,rlaalswns803,#thebausffs,FIORA
2022-04-26T11:07:52.562388,veniorux,#thebausffs,Sadge PianoTime
2022-04-26T11:07:52.562581,naxan990,#thebausffs,faker saw you did your best
2022-04-26T11:07:52.718792,x_gordo,#thebausffs,kled
2022-04-26T11:07:49.944257,magnifico55,#thebausffs,abuse SION with fiora
2022-04-26T11:07:49.944408,deepxoz,#thebausffs,TIME FOR FIORA XDDD
2022-04-26T11:07:50.100925,egil26,#thebausffs,well explained Clap Clap
2022-04-26T11:07:50.326858,abilitytogoeven,#thebausffs,lolSinged
2022-04-26T11:07:50.483458,pinkbutterfish,#thebausffs,kled game?
2022-04-26T11:07:50.640158,fakeidko_o,#thebausffs,enemy gonna int
2022-04-26T11:07:50.640316,flxctuated,#thebausffs,PagChomp FIORA ANGLE
2022-04-26T11:07:50.640457,matit28,#thebausffs,SION monkaS
2022-04-26T11:07:50.812474,xd0m1,#thebausffs,ur a pagman
2022-04-26T11:07:51.910036,spogg,#thebausffs,KLED ANGLE? PagChomp
2022-04-26T11:11:39.709743,richabosu,#thebausffs,faker sends his regards DESPAIR
2022-04-26T11:11:41.120127,1021022,#thebausffs,THIS
2022-04-26T11:11:41.276831,leodebeer,#thebausffs,EFF EFF
2022-04-26T11:11:41.277096,devon_hendryx,#thebausffs,monkaW MIGUNG
2022-04-26T11:11:41.433386,validineondraco,#thebausffs,"Can't let some foreigner be challenger, gotta reputation to keep up as a nation"
2022-04-26T11:11:41.965728,gherkinz,#thebausffs,faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR
2022-04-26T11:11:45.537082,logicshotgm,#thebausffs,From the pest of West to beast of the East PogChamp From the pest of West to beast of the East PogChamp From the pest of West to beast of the East PogChamp From the pest of West to beast of the East PogChamp From the pest of West to beast of the East PogChamp From the pest of West to beast of the East PogChamp From the pest of West to beast of the East PogChamp
2022-04-26T11:11:45.884712,insomniiaq,#thebausffs,yustff
2022-04-26T11:11:48.116152,potato0boy,#thebausffs,MIGUNG LUL LUL
2022-04-26T11:11:48.551077,deafxkid,#xqcow,!weather fort mcmurray
2022-04-26T11:11:48.707642,thepositivebot,#xqcow,"ACTION [Weather] deafxkid, the weather in Fort Mcmurray, Canada is partly cloudy 🌤️, it is 2°C (35.6°F), tomorrow's forecast is partly cloudy with 0% chance of rain."
2022-04-26T11:11:47.177454,irome_,#xqcow,!roulette 10000
2022-04-26T11:11:47.333983,vercisco,#thebausffs,THIS AND THAT
2022-04-26T11:11:46.334734,based_one,#thebausffs,ThisIsFine
2022-04-26T11:11:46.491379,br0m1ke,#thebausffs,faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR
2022-04-26T11:11:46.491432,scuzomoi,#thebausffs,mirror matchup
2022-04-26T11:11:46.653002,howlmercs,#xqcow,"Yeah, I watch Hentai, so what? GIGACHAD"
2022-04-26T11:11:47.000297,afdsdafa,#thebausffs,migung Pog
2022-04-26T11:11:44.111748,exki11,#thebausffs,goodnight baus
2022-04-26T11:11:44.596323,hiverday,#thebausffs,DESPAIR
2022-04-26T11:11:40.063378,miufia,#thebausffs,migung DESPAIR
2022-04-26T11:11:40.219912,jmieinnit,#thebausffs,faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR
2022-04-26T11:11:40.376447,olivejj,#thebausffs,its migung again Pog
2022-04-26T11:11:43.955191,funeral307,#thebausffs,!uptime
2022-04-26T11:08:49.129813,mattitheguy,#thebausffs,potJAM Do this irl
2022-04-26T11:08:49.286475,zarbroak,#thebausffs,!opgg
2022-04-26T11:08:49.554809,moobot,#thebausffs,@zarbroak https://www.op.gg/summoners/kr/Baus borpaSpin
2022-04-26T11:08:49.711143,duxas421,#thebausffs,Diddles
2022-04-26T11:08:51.127139,1comegetsome,#thebausffs,YEPJAM Tssk
2022-04-26T11:08:51.283795,globbagool,#thebausffs,quinn bugs sion q right?????
2022-04-26T11:08:51.474337,izzo_eu,#thebausffs,forsen
2022-04-26T11:08:51.630957,phineasamarillo,#thebausffs,"the system got really confused when it saw your account having a bad game, since you are usually cracked @Thebausffs"
2022-04-26T11:08:51.787598,pepegaofficer,#xqcow,xqcL
2022-04-26T11:08:51.787882,royaljoojerash,#thebausffs,prob yamato enemy jgl
2022-04-26T11:08:53.918589,mojanga,#thebausffs,EZ
2022-04-26T11:08:54.075250,dr___vanilla,#thebausffs,RIOT
2022-04-26T11:08:54.075468,beancanking,#thebausffs,RUNESSSSSSSS
2022-04-26T11:08:54.075635,aphybruh,#thebausffs,RUNES RUNES RUNES RUNES
2022-04-26T11:08:54.075781,snah__,#thebausffs,RUNEAS
2022-04-26T11:08:54.231799,spaulo_32001,#thebausffs,HOW MUCH YOU PAID ?
2022-04-26T11:08:54.231969,underdaaawg,#thebausffs,too powerful
2022-04-26T11:08:54.232093,jungulardifferential,#thebausffs,RIOT
2022-04-26T11:08:54.388377,lewwww,#xqcow,forsen subs forsenH
2022-04-26T11:08:58.247803,carneyvore18,#thebausffs,WE KNOW OMEGALOOOOL
2022-04-26T11:08:58.547898,ilgorillasurgelato,#thebausffs,HUH
2022-04-26T11:08:58.761199,letoupse,#thebausffs,monkaU
2022-04-26T11:08:57.025035,spookr,#thebausffs,Kappa
2022-04-26T11:08:57.214260,pehpeyga,#xqcow,Pepega 📣 FORSAAAAAAN Pepega 📣 FORSAAAAAAN Pepega 📣 FORSAAAAAAN Pepega 📣 FORSAAAAAAN Pepega 📣 FORSAAAAAAN Pepega 📣 FORSAAAAAAN
2022-04-26T11:08:57.370755,carmenbarbieri,#thebausffs,gachiHYPER
2022-04-26T11:08:57.370917,twojewlosy,#thebausffs,i prefer not to speak if i speak im in big trouble
2022-04-26T11:08:57.371045,kanye_westx2024,#thebausffs,KappaPride
2022-04-26T11:08:57.527304,thefurqan,#xqcow,that shit is quiet
2022-04-26T11:08:57.527461,ripzaddo,#thebausffs,EZ
2022-04-26T11:08:57.715274,refuse73,#xqcow,!roulette all GIGACHAD
2022-04-26T11:08:57.871844,axopti_,#thebausffs,HUH
2022-04-26T11:08:57.872006,silvan_007,#thebausffs,hacked
2022-04-26T11:08:57.872133,schnozebot,#xqcow,ACTION Refuse73 lost 756 points in roulette and now has 0 points! xqcSmash
2022-04-26T11:08:54.907046,trickster_______,#thebausffs,YEPJAM Tssk
2022-04-26T11:08:55.063617,ddgarciaf,#thebausffs,CONTACTS
2022-04-26T11:08:55.265095,nikoskatr,#xqcow,!roulette all
2022-04-26T11:08:55.421683,sightstoneward,#thebausffs,runes monkaS
2022-04-26T11:08:55.421884,schnozebot,#xqcow,ACTION nikoskatr won 10 points in roulette and now has 20 points! FeelsGoodMan
2022-04-26T11:08:55.578227,bankk23,#thebausffs,RIOT
2022-04-26T11:08:55.578415,blitztochallenger,#thebausffs,RUNES LULE
2022-04-26T11:08:55.735005,1comegetsome,#thebausffs,YEPJAM Tssk YEPJAM Tssk YEPJAM Tssk
2022-04-26T11:08:55.891603,pablomz97,#thebausffs,"Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN 📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN 📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN"
2022-04-26T11:08:56.048232,omark50,#thebausffs,YEPJAM Tssk 󠀀
2022-04-26T11:08:56.242212,aphybruh,#thebausffs,RUNES
2022-04-26T11:08:56.398795,420n3k0,#thebausffs,RIOT
2022-04-26T11:08:56.398966,rocketherman,#thebausffs,FLUSH
2022-04-26T11:08:56.555326,galaxo96,#thebausffs,EZ
2022-04-26T11:08:56.711951,magicisgod,#thebausffs,DAMN
2022-04-26T11:08:56.712114,jos_amilton,#thebausffs,runes
2022-04-26T11:08:56.868531,nottoobadaye,#thebausffs,YEPJAM
2022-04-26T11:08:56.868693,graypanda666xxx,#thebausffs,KR RIOT LOLW
2022-04-26T11:08:56.868816,heinzelmenzel,#thebausffs,SaxTime SaxTime SaxTime Dance Dance Dance
2022-04-26T11:08:52.978545,sun__o,#xqcow,GIGACHAD smoke signals users
2022-04-26T11:08:53.135244,definitely_not_noice,#thebausffs,sion jungle ?
2022-04-26T11:08:53.291848,likeclockwork_,#thebausffs,Kapp
2022-04-26T11:08:53.291901,oakspeaker,#thebausffs,RUNES OMEGADANCE
2022-04-26T11:08:53.448620,thamerjr,#thebausffs,batJAM Jammies
2022-04-26T11:08:53.448813,samurai4665,#xqcow,forsenE
2022-04-26T11:08:53.605265,wonyourlane20,#thebausffs,RUNES
2022-04-26T11:08:53.761970,aloneinthedisco_,#thebausffs,Clueless
2022-04-26T11:08:49.867934,pepegaclaphypergasm,#thebausffs,@Thebausffs call faker on stream and talk it out?
2022-04-26T11:08:50.024342,cowboy_from_ramranch,#thebausffs,pepeLaugh
